"WMO_ID","DATA_TIMESTAMP","RECEIVED_TIMESTAMP","CLOUD_LOW_TYPE_CL","CLOUD_BASE_M_H","CLOUD_PEAK_M","CLOUD_ELEVATION_ANGLE_EC","CLOUD_LOW_MED_AMT_OKTAS","CLOUD_MED_TYPE_CM","CLOUD_HIGH_TYPE_CH","CLOUD_MED_DIR_DM","CLOUD_MED_HEIGHT_M","CLOUD_HIGH_DIR_DH","CLOUD_HIGH_HEIGHT_M","CLOUD_COVER_OKTAS_M","CLOUD_LAYER_1_TYPE_C","CLOUD_LAYER_2_TYPE_C","CLOUD_LAYER_1_HEIGHT_M_HSHS","CLOUD_LAYER_2_HEIGHT_M_HSHS","CLOUD_LAYER_1_AMT_OKTAS_NS","CLOUD_LAYER_2_AMT_OKTAS_NS","EVAPORATION_24HOURS_MM_EEE","EVAPORATION_EQ_INDICATOR_IE","LAND_COND","LAND_NOTE","PAST_WEATHER_W1","PAST_WEATHER_W2","PRESENT_WEATHER_WW","PRESSURE_TEND_3H_MB_PPP","PRESSURE_READING_MB","PRESSURE_TEMP_C","RAINFALL_24H_RRRR","RAINFALL_6H_RRR","RAINFALL_INDICATOR_IR","RAINFALL_LAST_MM","SOLAR_RAD_24H_JCM2_F24","SUNSHINE_H_SSS","TEMP_DEWPOINT_C_TDTDTD","TEMP_DRYBULB_C_TTTTTT","TEMP_MAX_C_TXTXTX","TEMP_MIN_C_TNTNTN","TEMP_WETBULB_C","VISIBILITY_VV","WEATHER_INDICATOR_IX","WIND_DIR_DEG_DD","WIND_INDICATOR_IW","WIND_SPEED_FF","CLOUD_DIRECTION_ANGLE_DA","CLOUD_MED_COVER_OKTAS","CLOUD_HIGH_COVER_OKTAS","RELATIVE_HUMIDITY_PC","PRESSURE_QFF_MB_DERIVED","PRESSURE_QFE_MB_DERIVED","PRESSURE_TEND_24H_MB_PPP","ENTRY_USER","CLOUD_LAYER_3_TYPE_C","CLOUD_LAYER_3_HEIGHT_M_HSHS","CLOUD_LAYER_3_AMT_OKTAS_NS","CLOUD_LAYER_4_TYPE_C","CLOUD_LAYER_4_HEIGHT_M_HSHS","CLOUD_LAYER_4_AMT_OKTAS_NS","CLOUD_BASE_2_M_H","CLOUD_BASE_3_M_H","CLOUD_PEAK_2_M","CLOUD_DIRECTION_2_ANGLE_DA","CLOUD_ELEVATION_2_ANGLE_EC","ENCODED_SYNOP","OBSERVER_ID"
"96581","6/2/2021 12:00:00 +00","6/2/2021 19:04:41.287998 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","4",,,"1",,"2","2","2","2.1",,,,"0","3","0",,,"24","27.2","32",,"25","6","2","260","4","4","0","4","2","83","1008.1","1007.4","-1.6","opr96581",,,,,,,,,,,,"SMID52 WIOO 061200
AAXX 06124 
96581 32456 72604 10272 20240 30074 40081 53021 85131
  333 10320 56000 59016 85812 84362=","2149"
"96581","6/2/2021 13:00:00 +00","6/2/2021 20:01:54.545971 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","4",,,"1",,"2","2","2",,,,,,"4",,,,"24.3","26.6",,,"25","6","2","000","4","0","0","4","2","87","1009","1008.3",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 061300
AAXX 06134 
96581 42456 70000 10266 20243 30083 40090 85131
  333 56000 85812 84362=","2149"
"96581","6/2/2021 14:00:00 +00","7/2/2021 01:02:22.38922 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","4",,,"1",,"2","2","2",,,,,,"4",,,,"24.5","26.5",,,"25","6","2","270","4","3","0","4","2","89","1009.9","1009.2",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 061400
AAXX 06144 
96581 42456 72703 10265 20245 30092 40099 85131
  333 56000 85812 84362=",
"96581","6/2/2021 15:00:00 +00","7/2/2021 01:03:27.360524 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2","2",,,,,"3","0",,,"24","25.9",,,"24.5","6","2","320","4","4","0","4","2","89","1010.1","1009.4",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 061500
AAXX 06154 
96581 32456 73204 10259 20240 30094 40101 51020 84131
  333 56000 84812 84362=",
"96581","6/2/2021 16:00:00 +00","7/2/2021 01:04:54.218326 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2",,,,,,"4",,,,"24.3","25.9",,,"24.7","6","2","270","4","4","0","4","2","91","1010.3","1009.6",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 061600
AAXX 06164 
96581 42456 72704 10259 20243 30096 40103 84131
  333 56000 84812 84362=",
"96581","6/2/2021 17:00:00 +00","7/2/2021 01:06:03.811828 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2",,,,,,"4",,,,"24","25.5",,,"24.4","6","2","290","4","4","0","4","2","91","1010","1009.3",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 061700
AAXX 06174 
96581 42456 72904 10255 20240 30093 40100 84131
  333 56000 84812 84362=",
"96581","6/2/2021 18:00:00 +00","7/2/2021 01:07:17.940172 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","5",,,"1",,"2","2","2","-0.6",,,,"0","3","0",,,"23.6","25.1",,,"24","6","2","310","4","4","0","5","2","91","1009.5","1008.8",,"opr96581",,,,,,,,,,,,"SMID52 WIOO 061800
AAXX 06184 
96581 32456 73104 10251 20236 30088 40095 58006 83131
  333 56000 83812 85362=",
"96581","6/2/2021 19:00:00 +00","7/2/2021 05:46:32.402329 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","5",,,"1",,"2","2","2",,,,,,"4",,,,"23.4","24.6",,,"23.7","6","2","310","4","5","0","5","2","93","1009.5","1008.8",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 061900
AAXX 06194 
96581 42456 73105 10246 20234 30088 40095 84131
  333 56000 84812 85362=",
"96581","6/2/2021 20:00:00 +00","7/2/2021 05:47:26.183287 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","5",,,"1",,"2","2","2",,,,,,"4",,,,"23.4","24.6",,,"23.7","6","2","320","4","4","0","5","2","93","1009.1","1008.4",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 062000
AAXX 06204 
96581 42456 73204 10246 20234 30084 40091 83131
  333 56000 83812 85362=",
"96581","6/2/2021 21:00:00 +00","7/2/2021 05:48:30.536496 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","5",,,"1",,"2","2","2","-0.8",,,,,"3","0",,,"23.6","24.7",,,"23.9","6","2","000","4","0","0","5","2","94","1008.7","1008",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 062100
AAXX 06214 
96581 32456 70000 10247 20236 30080 40087 58008 83131
  333 56000 83812 85362=",
"96581","6/2/2021 22:00:00 +00","7/2/2021 05:49:28.500214 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","5",,,"1",,"2","2","2",,,,,,"4",,,,"23.4","24.5",,,"23.7","6","2","000","4","0","0","5","2","94","1009.4","1008.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 062200
AAXX 06224 
96581 42456 70000 10245 20234 30087 40094 83131
  333 56000 83812 85362=",
"96581","6/2/2021 23:00:00 +00","7/2/2021 06:01:04.351698 +00","1","360",,,"5","7","/","0","3600","9",,"7","8","4","360","3600","5","8",,,"1",,"2","2","3",,,,,,"4",,,,"23.5","24.5",,,"23.8","7","2","000","4","0","0","8","/","94","1009.8","1009.1",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 062300
AAXX 06234 
96581 42457 70000 10245 20235 30091 40098 8517/
  333 56009 85812 88462=",
"96581","7/2/2021 00:00:00 +00","7/2/2021 07:06:25.484174 +00","1","360",,,"5","7","1","0","3600","0","12000","7","8","4","360","3600","5","7","3.2","0","1",,"2","2","1","1.7",,,"0","0","3","0",,"7.2","23.6","25",,"23.2","24","8","2","350","4","3","0","7","1","92","1010.4","1009.7","-0.6","opr96581",,,"0",,,"0",,,,,,"SMID52 WIOO 070000
AAXX 07004 
96581 32458 73503 10250 20236 30097 40104 51017 85171
  333 20232 50320 55072 56000 59006 85812 87462=","2152"
"96581","7/2/2021 01:00:00 +00","7/2/2021 08:09:53.5714 +00","1","360",,,"5","7","0","0","3600","0",,"7","8","4","360","3600","5","6",,,"1",,"2","2","2",,,,,,"4",,,,"24","26.2",,,"24.6","10","2","320","4","5","7","7","0","88","1011","1010.3",,"opr96581",,,,,,"0",,,,,,"SIID62 WIOO 070100
AAXX 07014 
96581 42460 73205 10262 20240 30103 40110 85170
  333 56700 85812 86462=","2155"
"96581","7/2/2021 02:00:00 +00","7/2/2021 10:06:37.420624 +00","1","360",,,"5","7","0","0","360","0",,"7","8","4","360","3600","5","6",,,"1",,"2","2","2",,,,,,"4",,,,"23.9","27.5",,,"24.9","10","2","330","4","8","7","7","0","81","1011.5","1010.8",,"opr96581",,,,,,"0",,,,,,"SIID62 WIOO 070200
AAXX 07024 
96581 42460 73308 10275 20239 30108 40115 85170
  333 56700 85812 86462=","2155"
"96581","7/2/2021 03:00:00 +00","7/2/2021 10:04:06.938112 +00","1","360",,,"5","6","2","0","3600","0","12000","7","8","3","360","3600","5","5",,,"1",,"1","2","2","1.2",,,,,"3","0",,,"23.7","28.4",,,"25","10","2","320","4","10","7","7","2","76","1011.6","1010.9",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 070300
AAXX 07034 
96581 32460 73210 10284 20237 30109 40116 51012 85162
  333 56700 85812 85362=","2155"
"96581","7/2/2021 04:00:00 +00","7/2/2021 11:07:56.5592 +00","1","360",,,"6","3","1","0","3600","0","12000","7","8","3","360","3600","6","5",,,"1",,"2","2","2",,,,,,"4",,,,"23.8","29.4",,,"25.3","10","2","350","4","9","7","5","2","72","1011","1010.3",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 070400
AAXX 07044 
96581 42460 73509 10294 20238 30103 40110 86131
  333 56700 86812 85362=","2155"
"96581","7/2/2021 05:00:00 +00","7/2/2021 12:11:37.805616 +00","9","330","9000","1","6","3","1","0","3600","0","12000","7","9","8","330","360","1","6",,,"1",,"2","2","15",,,,,,"4",,,,"24","30.5",,,"25.7","8","1","290","4","10","7","4","2","68","1009.9","1009.2",,"opr96581","3","3600","4",,,,"360",,"3000",,,"SIID62 WIOO 070500
AAXX 07054 
96581 41458 72910 10305 20240 30092 40099 71522 86931
  333 56700 57971 81911 86812 84362 80980=","2155"
"96581","7/2/2021 06:00:00 +00","7/2/2021 13:02:22.771067 +00","1","360",,,"6","3","1","0","3600","0","12000","7","8","3","360","3600","6","3",,,"1",,"2","2","2","-3.1",,,,"0","3","0",,,"24.8","30.7",,,"26.3","10","3","320","4","8","7","3","3","71","1008.5","1007.8",,"opr96581",,,,,,,,,,,,"SMID52 WIOO 070600
AAXX 07064 
96581 33460 73208 10307 20248 30078 40085 58031 86131
  333 56700 86812 83362=","2152"
"96581","7/2/2021 07:00:00 +00","7/2/2021 20:27:39.929343 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"2","2","2",,,,,,"4",,,,"24.1","30.6",,,"25.8","10","2","300","4","10","7","3","3","68","1007.4","1006.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 070700
AAXX 07074 
96581 42460 73010 10306 20241 30067 40074 85131
  333 56700 85812 83362=",
"96581","7/2/2021 08:00:00 +00","7/2/2021 20:28:36.480733 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"2","2","2",,,,,,"4",,,,"24.2","30.4",,,"25.8","10","2","300","4","10","7","3","3","69","1006.8","1006.1",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 070800
AAXX 07084 
96581 42460 73010 10304 20242 30061 40068 85131
  333 56700 85812 83362=",
"96581","7/2/2021 09:00:00 +00","7/2/2021 20:37:52.037098 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"2","2","2","-1.8",,,,,"3","0",,,"24.6","30",,,"26","10","2","280","4","10","7","3","3","73","1006.7","1006",,"opr96581",,,"0",,,,,,,,,"SIID62 WIOO 070900
AAXX 07094 
96581 32460 72810 10300 20246 30060 40067 56018 85131
  333 56700 85812 83362=",
"96581","7/2/2021 10:00:00 +00","7/2/2021 20:32:51.36345 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"2","2","2",,,,,,"4",,,,"24.6","30",,,"26","10","2","310","4","10","7","3","3","73","1007.3","1006.6",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 071000
AAXX 07104 
96581 42460 73110 10300 20246 30066 40073 85131
  333 56700 85812 83362=",
"96581","7/2/2021 11:00:00 +00","7/2/2021 20:33:44.165218 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"2","2","2",,,,,,"4",,,,"24.3","27.8",,,"25.2","8","2","280","4","5","7","3","3","81","1008.4","1007.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 071100
AAXX 07114 
96581 42458 72805 10278 20243 30077 40084 85131
  333 56700 85812 83362=",
"96581","7/2/2021 12:00:00 +00","7/2/2021 20:36:22.164766 +00","1","360",,,"5","3","1","2","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"2","2","2","2.4",,,,"0","3","0",,,"23.6","27.2","31.6",,"24.6","8","2","310","4","5","7","3","3","81","1009.1","1008.4","1","opr96581",,,"0",,,"0",,,,,,"SMID52 WIOO 071200
AAXX 07124 
96581 32458 73105 10272 20236 30084 40091 52024 85131
  333 10316 56720 58010 85812 83362=",
"96581","7/2/2021 13:00:00 +00","7/2/2021 20:34:20.487606 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"2","2","2",,,,,,"4",,,,"23.3","25.8",,,"24","8","2","300","3","4","7","3","3","86","1009.8","1009.1",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 071300
AAXX 07133 
96581 42458 73004 10258 20233 30091 40098 85131
  333 56700 85812 83362=",
"96581","7/2/2021 14:00:00 +00","8/2/2021 05:17:03.302743 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2",,,,,,"4",,,,"23.3","25.5",,,"23.9","8","2","00 ","4","0","0","4","3","88","1010.4","1009.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 071400
AAXX 07144 
96581 42458 70000 10255 20233 30097 40104 84131
  333 56000 84812 84362=",
"96581","7/2/2021 15:00:00 +00","8/2/2021 05:18:12.093273 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2","1.4",,,,,"3","0",,,"23.3","25.2",,,"23.8","7","2","00 ","4","0","0","4","3","89","1010.5","1009.8",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 071500
AAXX 07154 
96581 32457 70000 10252 20233 30098 40105 51014 84131
  333 56000 84812 84362=","2150"
"96581","7/2/2021 16:00:00 +00","8/2/2021 05:19:15.446609 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","5",,,"1",,"2","2","5",,,,,,"4",,,,"23.1","24.4",,,"23.5","5","1","00 ","4","0","0","5","2","93","1010.5","1009.8",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 071600
AAXX 07164 
96581 41450 70000 10244 20231 30098 40105 70522 84131
  333 56000 84812 85362=","2150"
"96581","7/2/2021 17:00:00 +00","8/2/2021 05:20:25.252913 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","5",,,"1",,"2","2","5",,,,,,"4",,,,"22.8","24.2",,,"23.2","5","1","00 ","4","0","0","5","2","92","1010.1","1009.4",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 071700
AAXX 07174 
96581 41450 70000 10242 20228 30094 40101 70522 83131
  333 56000 83812 85362=","2150"
"96581","7/2/2021 18:00:00 +00","8/2/2021 05:21:32.864124 +00","1","360",,,"2","3","1","0","3600","0","12000","7","8","3","360","3600","2","5",,,"1",,"2","2","5","-0.9",,,,"0","3","0",,,"22.9","24",,,"23.2","5","1","00 ","4","0","0","5","3","93","1009.6","1008.9",,"opr96581",,,,,,,,,,,,"SMID52 WIOO 071800
AAXX 07184 
96581 31450 70000 10240 20229 30089 40096 58009 70522 82131
  333 56000 82812 85362=","2150"
"96581","7/2/2021 19:00:00 +00","8/2/2021 05:22:49.400388 +00","1","360",,,"2","3","1","0","3600","0","12000","7","8","3","360","3600","2","5",,,"1",,"2","2","5",,,,,,"4",,,,"22.7","23.7",,,"23","5","1","00 ","4","0","0","5","3","94","1009.3","1008.6",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 071900
AAXX 07194 
96581 41450 70000 10237 20227 30086 40093 70522 82131
  333 56000 82812 85362=","2150"
"96581","7/2/2021 20:00:00 +00","8/2/2021 05:23:53.779974 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","5",,,"1",,"2","2","2",,,,,,"4",,,,"22.7","23.5",,,"22.9","6","2","00 ","4","0","0","5","3","95","1008.7","1008",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 072000
AAXX 07204 
96581 42456 70000 10235 20227 30080 40087 83131
  333 56000 83812 85362=","2150"
"96581","7/2/2021 21:00:00 +00","8/2/2021 05:25:34.545035 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","5",,,"1",,"2","2","2","-0.8",,,,,"3","0",,,"22.5","23.3",,,"22.7","6","2","00 ","4","0","0","5","3","95","1008.8","1008.1",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 072100
AAXX 07214 
96581 32456 70000 10233 20225 30081 40088 55008 83131
  333 56000 83812 85362=","2150"
"96581","7/2/2021 22:00:00 +00","8/2/2021 05:32:05.859407 +00","1","360",,,"2","3","1","0","3600","0","12000","7","8","3","360","3600","2","5",,,"1",,"2","2","2",,,,,,"4",,,,"22.6","23.2",,,"22.8","6","2","00 ","4","0","0","5","3","97","1009","1008.3",,"opr96581",,,,,,"0",,,,,,"SIID62 WIOO 072200
AAXX 07224 
96581 42456 70000 10232 20226 30083 40090 82131
  333 56000 82812 85362=","2150"
"96581","7/2/2021 23:00:00 +00","8/2/2021 06:01:32.768153 +00","1","360",,,"1","3","1","0","3600","0","12000","7","8","3","360","3600","1","4",,,"1",,"2","2","10",,,,,,"4",,,,"22.5","23.1",,,"22.7","5","1","00 ","4","0","0","4","5","97","1009.4","1008.7",,"opr96581","0","12000","5",,,,,,,,,"SIID62 WIOO 072300
AAXX 07234 
96581 41450 70000 10231 20225 30087 40094 71022 81131
  333 56000 81812 84362 85082=","2150"
"96581","8/2/2021 00:00:00 +00","8/2/2021 07:05:20.003723 +00","1","360",,,"2","3","1","0","3600","0","12000","7","8","3","360","3600","2","3","3.1","0","1",,"2","2","2","1.5",,,"0","0","3","0",,"3","22.8","23.6",,"23.1","23","6","2","00 ","4","0","0","3","5","95","1010.3","1009.6","-0.1","opr96581","0","12000","5",,,,,,,,,"SMID52 WIOO 080000
AAXX 08004 
96581 32456 70000 10236 20228 30096 40103 53015 82131
  333 20231 50310 55003 56000 59001 82812 83362 85082=","2155"
"96581","8/2/2021 01:00:00 +00","8/2/2021 08:16:15.1755 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","3",,,"1",,"2","2","1",,,,,,"4",,,,"23.3","24.7",,,"23.7","10","2","060","4","4","1","3","4","92","1011.3","1010.6",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 080100
AAXX 08014 
96581 42460 70604 10247 20233 30106 40113 83131
  333 56100 83812 83362=","2155"
"96581","8/2/2021 02:00:00 +00","8/2/2021 10:05:17.069735 +00","1","360",,,"3","3","1","0","3600","0","12000","7","8","3","360","3600","3","3",,,"1",,"2","2","2",,,,,,"4",,,,"23.9","26.9",,,"24.7","10","2","040","4","4","1","3","4","84","1011.4","1010.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 080200
AAXX 08024 
96581 42460 70404 10269 20239 30107 40114 83131
  333 56100 83812 83362=","2155"
"96581","8/2/2021 03:00:00 +00","8/2/2021 10:02:42.683304 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","4",,,"1",,"2","2","2","0.7",,,,,"3","0",,,"23.6","29.1",,,"25.1","10","2","030","4","7","1","4","2","72","1011","1010.3",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 080300
AAXX 08034 
96581 32460 70307 10291 20236 30103 40110 52007 85131
  333 56100 85812 84362=","2149"
"96581","8/2/2021 04:00:00 +00","8/2/2021 11:01:46.159814 +00","1","360",,,"6","3","1","0","3600","0","12000","7","8","3","360","3600","6","3",,,"1",,"2","2","2",,,,,,"4",,,,"23.8","30.5",,,"25.6","10",,"340","4","4","8","3","2","68","1010.4","1009.7",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 080400
AAXX 08044 
96581 73404 10305 20238 30097 40104 86131
  333 56800 86812 83362=","2155"
"96581","8/2/2021 05:00:00 +00","8/2/2021 12:37:44.755687 +00","9","330","9000","1","6","3","1","0","3600","0","12000","7","9","8","330","360","1","6",,,"1",,"9","5","13",,,,,,"4",,,,"24","31.7",,,"26","8","1","330","4","9","7","3","2","64","1009.3","1008.6",,"opr96581","3","3600","3",,,,"360",,"9000",,,"SIID62 WIOO 080500
AAXX 08054 
96581 41458 73309 10317 20240 30086 40093 71395 86931
  333 56700 57971 81911 86812 83362 80980=","2155"
"96581","8/2/2021 06:00:00 +00","8/2/2021 13:05:31.165861 +00","1","360",,,"6","3","1","0","3600","0","12000","7","8","3","360","3600","6","3",,,"1",,"6","2","1","-2.8",,,,"0","3","0",,,"24.1","31.3",,,"26","10","2","360","4","7","7","3","2","66","1008.2","1007.5",,"opr96581",,,,,,,,,,,,"SMID52 WIOO 080600
AAXX 08064 
96581 32460 73607 10313 20241 30075 40082 58028 86131
  333 56700 86812 83362=","2155"
"96581","8/2/2021 07:00:00 +00","8/2/2021 15:06:21.49004 +00","1","360",,,"6","3","1","0","3600","0","12000","7","8","3","360","3600","6","3",,,"1",,"2","2","2",,,,,,"4",,,,"24.5","31.5",,,"26.3","10","2","300","4","7","7","3","2","66","1007.1","1006.4",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 080700
AAXX 08074 
96581 42460 73007 10315 20245 30064 40071 86131
  333 56700 86812 83362=","2152"
"96581","8/2/2021 08:00:00 +00","8/2/2021 15:07:14.753242 +00","1","360",,,"6","3","1","0","3600","0","12000","7","8","3","360","3600","6","3",,,"1",,"2","2","2",,,,,,"4",,,,"25.7","31.7",,,"27.2","10","2","270","4","11","6","3","2","71","1006.8","1006.1",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 080800
AAXX 08084 
96581 42460 72711 10317 20257 30061 40068 86131
  333 56600 86812 83362=","2152"
"96581","8/2/2021 09:00:00 +00","8/2/2021 16:02:22.813116 +00","1","360",,,"5","3","1","0","3600","0","12000","6","8",,"360","0","5",,,,"1",,"2","2","1","-1.7",,,,,"3","0",,,"25","30.5",,,"26.4","10","2","290","4","13","6","2","2","72","1006.5","1005.8",,"opr96581",,"0",,,,,,,,,,"SIID62 WIOO 080900
AAXX 08094 
96581 32460 62913 10305 20250 30058 40065 56017 85131
  333 56600 85812=","2152"
"96581","8/2/2021 10:00:00 +00","8/2/2021 17:01:07.447538 +00","1","360",,,"6","3","1","0","3600","0","12000","7","8",,"360","0","6",,,,"1",,"2","2","3",,,,,,"4",,,,"25","29.6",,,"26.2","10","2","290","4","10","6","2","3","77","1007.1","1006.4",,"opr96581",,"0",,,,,,,,,,"SIID62 WIOO 081000
AAXX 08104 
96581 42460 72910 10296 20250 30064 40071 86131
  333 56600 86812=","2152"
"96581","8/2/2021 11:00:00 +00","8/2/2021 18:05:06.806107 +00","1","360",,,"5","3","1","0","3600","0","12000","7","8","3","360","3600","5","3",,,"1",,"2","2","2",,,,,,"4",,,,"24.6","28",,,"25.5","8","2","290","4","8","6","3","3","82","1008","1007.3",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 081100
AAXX 08114 
96581 42458 72908 10280 20246 30073 40080 85131
  333 56600 85812 83362=","2152"
"96581","8/2/2021 12:00:00 +00","8/2/2021 19:07:26.212156 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2","2.1",,,,"0","3","0",,,"24.8","27.2","32.3",,"25.4","6","2","280","4","5","6","4","3","87","1008.6","1007.9","-0.5","opr96581",,,,,,,,,,,,"SMID52 WIOO 081200
AAXX 08124 
96581 32456 72805 10272 20248 30079 40086 52021 84131
  333 10323 56600 59005 84812 84362=","2152"
"96581","8/2/2021 13:00:00 +00","8/2/2021 20:04:06.073545 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2",,,,,,"4",,,,"24.4","26.7",,,"25","6","2","290","4","3","6","4","3","87","1009.7","1009",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 081300
AAXX 08134 
96581 42456 72903 10267 20244 30090 40097 84131
  333 56600 84812 84362=","2152"
"96581","8/2/2021 14:00:00 +00","9/2/2021 06:05:38.595861 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2",,,,,,"4",,,,"24.9","26.5",,,"25.3","6","2","00 ","4","0","6","4","3","91","1010.5","1009.8",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 081400
AAXX 08144 
96581 42456 70000 10265 20249 30098 40105 84131
  333 56600 84812 84362=",
"96581","8/2/2021 15:00:00 +00","9/2/2021 06:14:53.453454 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2","2.4",,,,,"3","0",,,"24.6","26.2",,,"25","6","2","290","4","3","0","4","3","91","1011","1010.3",,"opr96581",,,"0",,,,,,,,,"SIID62 WIOO 081500
AAXX 08154 
96581 32456 72903 10262 20246 30103 40110 51024 84131
  333 56000 84812 84362=",
"96581","8/2/2021 16:00:00 +00","9/2/2021 06:06:19.402392 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2",,,,,,"4",,,,"24.2","25.6",,,"24.6","6","2","00 ","3","0","6","4","3","92","1010.6","1009.9",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 081600
AAXX 08163 
96581 42456 70000 10256 20242 30099 40106 84131
  333 56600 84812 84362=",
"96581","8/2/2021 17:00:00 +00","9/2/2021 06:06:59.707531 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","10",,,,,,"4",,,,"23.8","25.2",,,"24.2","5","1","360","4","2","6","4","3","92","1010.2","1009.5",,"opr96581",,,,,,,,,,,,"SIID62 WIOO 081700
AAXX 08174 
96581 41450 73602 10252 20238 30095 40102 71022 84131
  333 56600 84812 84362=",
"96581","8/2/2021 18:00:00 +00","9/2/2021 06:13:23.10425 +00","1","360",,,"4","3","1","0","3600","0","12000","7","8","3","360","3600","4","4",,,"1",,"2","2","2","-1.1",,,,"0","3","0",,,"23.9","25.1",,,"24.2","6","2","00 ","4","0","0","4","3","93","1009.9","1009.2",,"opr96581",,,"0",,,"0",,,,,,"SMID52 WIOO 081800
AAXX 08184 
96581 32456 70000 10251 20239 30092 40099 57011 84131
  333 56000 84812 84362=",
